area,price,num_of_stories,num_of_bedrooms,num_of_toilets
66.0,4.97,3,3.0,2.0
75.0,5.95,3,3.0,2.0
78.0,3.5,3,3.0,3.0
56.0,1.8,1,2.0,2.0
80.0,10.95,3,5.0,5.0
90.0,8.78,5,5.0,5.0
136.0,3.2,,3.0,1.0
90.0,8.78,5,5.0,5.0
61.0,3.0,1,2.0,1.0
93.0,4.5,2,3.0,2.0
171.0,8.98,4,5.0,5.0
85.0,6.2,3,4.0,4.0
85.0,6.2,1,2.0,1.0
90.0,5.5,4,5.0,4.0
51.0,3.75,4,3.0,3.0
100.0,3.7,2,3.0,2.0
75.0,4.2,2,3.0,2.0
77.0,4.65,3,3.0,3.0
75.0,4.15,2,2.0,2.0
75.0,5.4,3,3.0,2.0
58.0,7.89,4,4.0,5.0
58.0,7.89,4,4.0,5.0
110.0,28.0,3,5.0,5.0
110.0,28.0,3,5.0,5.0
84.0,5.99,4,5.0,5.0
600.0,19.5,2,5.0,5.0
76.0,3.25,1,2.0,2.0
100.0,3.7,2,3.0,2.0
145.0,9.4,2,5.0,3.0
85.0,4.7,3,3.0,3.0
45.0,2.85,3,3.0,3.0
45.0,2.85,3,3.0,3.0
35.0,2.2,2,2.0,2.0
170.0,10.4,1,1.0,2.0
56.0,1.8,1,2.0,2.0
75.0,6.3,3,4.0,2.0
75.0,6.0,3,3.0,2.0
52.0,1.95,2,2.0,2.0
122.0,20.5,5,5.0,5.0
61.0,2.4,2,2.0,2.0
55.0,2.55,2,2.0,2.0
85.0,5.1,3,3.0,2.0
45.0,2.85,3,3.0,3.0
90.0,9.99,5,5.0,5.0
150.0,9.8,3,5.0,5.0
72.0,5.2,2,3.0,3.0
186.0,13.2,3,5.0,2.0
72.0,5.2,2,3.0,3.0
186.0,13.2,3,5.0,2.0
30.0,2.2,2,2.0,2.0
40.0,2.75,2,3.0,2.0
100.0,3.8,2,2.0,2.0
62.0,2.6,2,2.0,2.0
65.0,3.5,3,3.0,3.0
110.0,4.4,2,5.0,5.0
110.0,4.39,2,5.0,5.0
52.0,3.69,3,3.0,3.0
153.0,20.0,5,5.0,5.0
51.0,3.7,3,3.0,3.0
30.0,2.6,3,3.0,3.0
105.0,6.0,3,3.0,2.0
100.0,7.9,3,3.0,2.0
500.0,34.0,3,5.0,5.0
88.0,5.0,1,4.0,2.0
94.0,3.77,2,3.0,2.0
150.0,9.8,3,5.0,5.0
72.0,5.2,2,3.0,3.0
186.0,13.2,3,5.0,2.0
30.0,2.2,2,2.0,2.0
40.0,2.75,2,3.0,2.0
100.0,3.8,2,2.0,2.0
62.0,2.6,2,2.0,2.0
65.0,3.5,3,3.0,3.0
110.0,4.4,2,5.0,5.0
110.0,4.39,2,5.0,5.0
52.0,3.69,3,3.0,3.0
153.0,20.0,5,5.0,5.0
51.0,3.7,3,3.0,3.0
30.0,2.6,3,3.0,3.0
105.0,6.0,3,3.0,2.0
100.0,7.9,3,3.0,2.0
500.0,34.0,3,5.0,5.0
88.0,5.0,1,4.0,2.0
94.0,3.77,2,3.0,2.0
40.0,2.75,2,3.0,2.0
94.0,3.77,2,3.0,2.0
94.0,3.75,1,3.0,2.0
190.0,35.0,5,5.0,5.0
95.0,11.4,,,
36.0,1.95,2,2.0,2.0
80.0,8.8,4,4.0,4.0
80.0,8.8,4,4.0,4.0
75.0,6.3,3,2.0,2.0
52.0,3.69,3,3.0,3.0
85.0,4.35,3,4.0,3.0
100.0,4.65,2,3.0,2.0
51.0,3.7,3,3.0,3.0
100.0,6.9,5,5.0,5.0
100.0,6.9,5,5.0,5.0
92.0,1.95,,1.0,1.0
52.0,3.69,3,3.0,3.0
99.0,3.5,2,4.0,4.0
52.0,3.7,3,3.0,3.0
52.0,3.7,3,3.0,3.0
62.0,4.1,3,4.0,4.0
51.0,3.7,3,3.0,3.0
151.0,4.4,2,5.0,4.0
51.0,3.7,3,3.0,3.0
64.0,1.85,2,2.0,3.0
85.0,2.2,1,2.0,1.0
48.0,2.59,2,3.0,2.0
90.0,6.5,3,3.0,3.0
36.0,1.96,2,2.0,2.0
15.0,1.19,2,2.0,1.0
38.0,3.7,4,3.0,4.0
67.0,3.15,1,1.0,1.0
80.0,5.0,2,3.0,3.0
90.0,4.45,2,3.0,2.0
80.0,5.0,2,3.0,3.0
120.0,3.2,2,4.0,3.0
90.0,4.45,2,3.0,3.0
51.0,2.7,2,2.0,2.0
80.0,11.95,4,5.0,5.0
110.0,8.5,2,3.0,2.0
93.0,4.85,2,3.0,2.0
46.0,4.1,3,2.0,2.0
85.0,5.0,2,3.0,2.0
234.0,21.5,3,4.0,4.0
48.0,2.59,2,3.0,2.0
63.0,2.75,2,3.0,2.0
53.0,6.8,5,5.0,5.0
85.0,2.4,1,2.0,1.0
97.0,5.9,1,2.0,1.0
140.0,30.0,5,5.0,5.0
108.0,16.5,5,5.0,5.0
65.0,3.4,2,3.0,3.0
65.0,3.4,2,3.0,3.0
67.0,2.69,2,2.0,2.0
54.0,2.7,2,2.0,2.0
184.0,3.8,1,3.0,2.0
170.0,12.8,4,5.0,5.0
30.0,2.2,2,2.0,2.0
93.0,5.3,3,3.0,3.0
70.0,4.2,3,5.0,4.0
40.0,2.75,2,3.0,2.0
28.0,1.42,2,2.0,2.0
42.0,1.68,1,2.0,1.0
88.0,16.8,5,5.0,5.0
120.0,12.5,3,5.0,5.0
200.0,14.9,2,5.0,5.0
48.0,2.6,2,3.0,2.0
54.0,2.05,2,2.0,2.0
54.0,2.05,2,2.0,2.0
48.0,2.6,2,3.0,2.0
180.0,10.7,3,3.0,4.0
69.0,7.0,3,3.0,4.0
145.0,29.0,5,5.0,5.0
485.0,9.95,1,1.0,1.0
184.0,3.8,1,3.0,1.0
285.0,28.5,2,5.0,5.0
59.0,5.0,4,3.0,4.0
82.0,6.8,3,4.0,4.0
31.0,2.05,2,2.0,2.0
79.0,6.5,3,4.0,3.0
100.0,4.2,3,3.0,3.0
105.0,12.8,5,5.0,5.0
115.0,12.3,4,5.0,5.0
180.0,8.7,4,18.0,18.0
90.0,6.5,3,4.0,4.0
99.0,5.2,2,2.0,2.0
130.0,6.5,3,3.0,3.0
59.0,5.0,4,3.0,4.0
56.0,3.9,1,2.0,2.0
36.0,2.85,3,2.0,3.0
460.0,102.0,5,5.0,5.0
100.0,12.5,5,5.0,5.0
86.0,5.3,3,3.0,2.0
120.0,15.0,3,3.0,3.0
120.0,15.0,3,3.0,3.0
80.0,5.0,2,3.0,3.0
65.0,3.95,3,3.0,3.0
80.0,5.0,2,3.0,3.0
40.0,1.75,2,2.0,1.0
90.0,2.45,2,3.0,2.0
44.0,3.3,1,3.0,1.0
80.0,11.0,3,3.0,3.0
61.0,2.5,2,2.0,2.0
59.0,5.0,4,3.0,4.0
41.0,2.2,2,2.0,2.0
16.0,1.35,2,1.0,1.0
88.0,3.98,3,5.0,3.0
115.0,3.9,1,3.0,3.0
88.0,3.98,3,5.0,3.0
94.0,1.5,,3.0,1.0
60.0,3.85,3,3.0,3.0
90.0,7.5,4,5.0,4.0
100.0,3.1,3,3.0,3.0
52.0,3.35,3,3.0,2.0
41.0,2.2,2,2.0,2.0
81.0,5.9,3,3.0,3.0
81.0,2.19,1,2.0,1.0
60.0,5.4,3,3.0,4.0
72.0,2.65,2,3.0,2.0
15.0,1.35,2,1.0,1.0
142.0,33.0,5,5.0,4.0
103.0,7.5,1,2.0,1.0
285.0,28.5,2,5.0,5.0
15.0,1.35,2,1.0,1.0
52.0,2.86,2,2.0,2.0
90.0,5.2,1,2.0,1.0
106.0,4.2,3,4.0,3.0
90.0,3.9,3,3.0,2.0
500.0,5.6,3,2.0,2.0
285.0,28.5,2,5.0,5.0
90.0,5.25,1,2.0,1.0
32.0,1.75,1,2.0,1.0
93.0,5.5,2,3.0,2.0
106.0,14.4,5,5.0,5.0
110.0,10.8,2,3.0,3.0
15.0,1.35,2,1.0,1.0
70.0,13.0,2,3.0,2.0
30.0,2.05,3,3.0,2.0
110.0,10.8,2,5.0,5.0
70.0,4.4,3,3.0,3.0
17.0,1.25,2,2.0,2.0
65.0,1.79,1,2.0,1.0
43.0,1.95,2,2.0,1.0
120.0,11.0,3,5.0,5.0
142.0,33.0,5,5.0,4.0
52.0,3.35,3,3.0,2.0
52.0,3.35,3,3.0,2.0
110.0,7.8,3,5.0,5.0
130.0,7.5,3,3.0,4.0
80.0,6.5,3,5.0,5.0
100.0,6.9,2,3.0,2.0
154.0,13.8,2,3.0,3.0
90.0,2.85,2,3.0,3.0
60.0,2.65,3,3.0,3.0
50.0,3.5,3,3.0,3.0
110.0,10.89,2,,
99.0,3.3,1,3.0,1.0
103.0,9.05,1,2.0,1.0
52.0,4.1,3,3.0,4.0
98.0,3.97,2,2.0,2.0
54.0,2.45,2,3.0,2.0
90.0,5.28,1,2.0,1.0
93.0,5.45,2,3.0,2.0
151.0,4.4,2,5.0,4.0
112.0,3.2,2,3.0,2.0
49.0,5.6,3,3.0,2.0
61.0,4.9,2,2.0,2.0
61.0,2.29,1,2.0,2.0
68.0,10.8,4,4.0,4.0
61.0,3.8,2,3.0,2.0
51.0,3.6,3,4.0,2.0
75.0,3.3,2,2.0,2.0
76.0,13.7,2,4.0,2.0
30.0,2.2,2,2.0,2.0
80.0,3.99,2,3.0,2.0
95.0,2.25,1,2.0,2.0
86.0,5.3,3,4.0,4.0
95.0,2.25,1,2.0,2.0
270.0,72.0,5,5.0,5.0
75.0,10.0,3,3.0,3.0
53.0,2.3,2,3.0,2.0
38.0,4.5,4,2.0,2.0
23.0,1.5,2,2.0,1.0
40.0,1.82,2,2.0,1.0
75.0,8.5,4,5.0,5.0
49.0,5.6,3,3.0,2.0
133.0,7.5,2,3.0,3.0
132.0,11.5,3,4.0,4.0
34.0,2.35,4,3.0,3.0
37.0,3.05,1,2.0,2.0
60.0,3.45,1,2.0,1.0
44.0,1.57,1,2.0,1.0
445.0,50.0,2,4.0,3.0
47.0,6.8,2,4.0,2.0
200.0,16.0,,,
121.0,8.5,,,
123.0,10.9,,5.0,5.0
52.0,2.85,3,3.0,3.0
100.0,3.7,3,4.0,4.0
81.0,3.4,2,3.0,2.0
50.0,4.18,3,3.0,3.0
90.0,6.3,2,3.0,2.0
42.0,2.7,3,2.0,2.0
22.0,5.85,4,3.0,3.0
135.0,9.99,3,4.0,3.0
125.0,11.95,3,4.0,3.0
59.0,4.1,2,2.0,2.0
66.0,2.18,1,3.0,2.0
100.0,3.6,3,4.0,4.0
50.0,4.7,3,3.0,3.0
191.0,31.5,5,5.0,5.0
38.0,2.18,2,2.0,2.0
113.0,7.2,3,4.0,4.0
80.0,2.29,2,3.0,2.0
180.0,10.5,3,5.0,5.0
100.0,5.6,2,4.0,2.0
90.0,5.39,2,2.0,1.0
87.0,9.45,3,3.0,3.0
56.0,4.4,3,3.0,3.0
31.0,1.79,3,3.0,2.0
88.0,9.15,3,3.0,4.0
170.0,11.9,4,4.0,5.0
170.0,11.9,4,4.0,5.0
90.0,6.9,4,4.0,5.0
90.0,6.9,4,4.0,5.0
100.0,11.5,2,3.0,2.0
80.0,5.2,2,3.0,2.0
70.0,3.55,3,3.0,3.0
80.0,3.99,2,3.0,2.0
90.0,3.75,3,3.0,3.0
53.0,2.3,2,3.0,2.0
80.0,3.99,2,3.0,2.0
120.0,2.59,,2.0,1.0
27.0,3.79,4,3.0,4.0
77.0,6.2,2,3.0,2.0
40.0,1.75,2,2.0,2.0
31.0,3.95,3,2.0,3.0
78.0,3.5,3,3.0,3.0
65.0,3.1,3,3.0,3.0
80.0,3.99,2,3.0,2.0
90.0,8.8,4,5.0,5.0
78.0,3.5,3,3.0,3.0
80.0,2.29,2,3.0,2.0
90.0,8.8,4,5.0,5.0
100.0,5.75,3,3.0,4.0
200.0,8.0,5,5.0,5.0
120.0,12.8,5,5.0,5.0
120.0,12.8,5,5.0,5.0
53.0,2.23,2,2.0,2.0
271.0,17.0,4,5.0,5.0
50.0,2.1,2,2.0,2.0
50.0,9.3,5,4.0,5.0
100.0,6.9,2,3.0,2.0
80.0,5.3,2,3.0,2.0
41.0,2.38,2,2.0,2.0
65.0,5.2,2,2.0,1.0
85.0,5.4,2,2.0,2.0
65.0,5.2,2,2.0,1.0
60.0,4.8,3,4.0,3.0
70.0,3.55,3,3.0,3.0
85.0,5.2,2,3.0,2.0
50.0,4.3,4,4.0,4.0
110.0,16.0,5,5.0,5.0
72.0,4.2,3,4.0,3.0
37.0,2.18,2,2.0,2.0
350.0,23.0,4,5.0,5.0
75.0,3.15,3,3.0,2.0
102.0,8.9,2,4.0,4.0
100.0,8.5,4,5.0,5.0
60.0,3.85,3,3.0,3.0
100.0,5.99,3,5.0,3.0
90.0,5.45,2,2.0,1.0
100.0,13.99,3,5.0,4.0
180.0,10.5,3,5.0,5.0
190.0,12.7,2,2.0,2.0
358.0,53.0,,,
126.0,16.0,4,5.0,5.0
350.0,23.0,4,5.0,5.0
31.0,1.45,1,2.0,1.0
102.0,8.9,2,4.0,3.0
92.0,2.29,2,3.0,2.0
41.0,2.59,3,3.0,2.0
48.0,4.18,3,3.0,3.0
55.0,16.5,3,4.0,3.0
95.0,12.5,5,5.0,5.0
113.0,7.2,3,4.0,4.0
43.0,3.65,5,4.0,4.0
191.0,31.5,5,5.0,5.0
90.0,5.59,2,2.0,1.0
100.0,7.5,3,3.0,3.0
85.0,2.69,2,3.0,2.0
70.0,3.35,1,3.0,2.0
56.0,4.6,2,3.0,2.0
72.0,4.2,3,4.0,3.0
23.0,1.35,2,2.0,2.0
48.0,4.15,3,3.0,3.0
85.0,2.69,2,3.0,2.0
50.0,4.7,3,3.0,3.0
40.0,2.55,2,2.0,2.0
59.0,2.95,2,4.0,3.0
48.0,4.15,3,3.0,3.0
100.0,4.6,2,4.0,2.0
235.0,8.5,2,4.0,3.0
350.0,23.0,4,5.0,5.0
100.0,4.9,2,5.0,5.0
93.0,5.4,3,3.0,4.0
51.0,3.75,4,3.0,3.0
41.0,2.59,3,3.0,2.0
100.0,8.5,5,5.0,5.0
147.0,4.5,3,3.0,5.0
70.0,2.5,2,3.0,3.0
79.0,4.2,,2.0,2.0
61.0,2.88,1,1.0,1.0
50.0,1.78,2,2.0,2.0
110.0,16.0,5,5.0,5.0
195.0,12.5,2,3.0,4.0
41.0,1.43,1,2.0,1.0
93.0,4.5,2,3.0,3.0
32.0,2.0,2,2.0,2.0
110.0,4.5,2,5.0,5.0
90.0,2.8,2,2.0,1.0
50.0,2.15,2,2.0,2.0
40.0,2.2,2,3.0,2.0
52.0,6.8,5,5.0,5.0
55.0,4.5,3,3.0,3.0
51.0,2.68,2,2.0,1.0
62.0,1.78,1,2.0,1.0
55.0,4.5,3,3.0,3.0
52.0,1.7,2,3.0,2.0
100.0,5.2,1,3.0,2.0
60.0,4.2,2,2.0,2.0
64.0,1.85,1,2.0,1.0
51.0,2.68,2,2.0,1.0
60.0,4.1,4,3.0,3.0
67.0,3.8,2,3.0,2.0
324.0,39.0,4,5.0,5.0
195.0,12.5,2,3.0,4.0
70.0,3.5,2,3.0,2.0
34.0,2.25,4,4.0,3.0
61.0,4.6,2,3.0,2.0
70.0,6.3,2,3.0,2.0
28.0,1.68,2,2.0,2.0
70.0,2.5,2,3.0,3.0
100.0,2.3,1,2.0,2.0
69.0,3.5,2,3.0,2.0
64.0,1.85,1,2.0,1.0
70.0,3.58,2,3.0,2.0
385.0,55.0,3,5.0,5.0
61.0,4.9,2,2.0,2.0
265.0,18.0,5,5.0,5.0
51.0,3.75,3,3.0,4.0
50.0,3.45,3,3.0,3.0
85.0,4.8,3,3.0,4.0
64.0,1.85,1,2.0,1.0
24.0,1.45,2,1.0,2.0
90.0,2.85,2,3.0,3.0
117.0,13.8,2,3.0,3.0
265.0,18.0,5,5.0,5.0
73.0,2.45,2,4.0,2.0
220.0,34.9,4,5.0,5.0
70.0,3.58,2,3.0,2.0
69.0,3.5,2,3.0,2.0
78.0,3.45,2,2.0,2.0
41.0,6.1,3,3.0,3.0
195.0,12.5,2,3.0,4.0
95.0,5.25,3,5.0,4.0
60.0,4.1,4,3.0,3.0
68.0,3.5,2,3.0,2.0
86.0,1.6,,2.0,2.0
50.0,2.65,2,3.0,3.0
68.0,3.5,2,3.0,2.0
70.0,7.9,5,4.0,5.0
70.0,7.9,5,4.0,5.0
165.0,14.0,1,3.0,2.0
108.0,2.8,2,3.0,2.0
20.0,1.35,2,2.0,2.0
41.0,2.95,3,3.0,3.0
52.0,3.25,2,3.0,2.0
48.0,4.18,3,3.0,3.0
86.0,3.3,2,3.0,2.0
70.0,2.55,2,3.0,2.0
56.0,1.72,2,3.0,2.0
96.0,11.99,2,3.0,3.0
30.0,2.19,3,2.0,2.0
130.0,15.0,2,3.0,3.0
30.0,1.25,2,2.0,2.0
61.0,2.49,2,2.0,2.0
61.0,2.49,2,2.0,2.0
50.0,2.65,2,3.0,3.0
38.0,2.19,2,2.0,2.0
60.0,4.15,3,3.0,3.0
70.0,2.48,1,4.0,4.0
100.0,16.5,3,5.0,5.0
61.0,2.5,2,2.0,2.0
50.0,3.45,3,3.0,3.0
115.0,10.1,2,4.0,2.0
43.0,2.65,2,3.0,2.0
90.0,3.9,2,3.0,2.0
183.0,10.0,2,4.0,3.0
80.0,5.95,4,5.0,5.0
77.0,4.0,3,5.0,5.0
33.0,1.56,2,2.0,2.0
75.0,3.5,2,2.0,2.0
90.0,3.79,3,4.0,
74.0,1.75,1,1.0,1.0
100.0,16.5,3,5.0,5.0
89.0,8.7,2,3.0,3.0
48.0,2.95,3,3.0,3.0
55.0,2.15,2,2.0,2.0
74.0,1.75,1,1.0,1.0
110.0,4.39,2,5.0,5.0
60.0,4.15,3,3.0,3.0
100.0,5.4,4,5.0,5.0
88.0,5.2,1,2.0,1.0
63.0,2.99,2,3.0,3.0
85.0,3.2,2,3.0,2.0
43.0,2.65,2,3.0,2.0
61.0,2.29,1,2.0,2.0
63.0,8.5,3,3.0,5.0
84.0,6.2,3,3.0,4.0
43.0,2.27,2,2.0,2.0
65.0,3.15,3,3.0,2.0
43.0,2.65,2,3.0,2.0
40.0,2.65,2,3.0,2.0
52.0,1.92,2,2.0,2.0
60.0,2.75,3,3.0,3.0
30.0,2.09,2,2.0,2.0
140.0,11.0,4,5.0,5.0
76.0,4.6,3,3.0,4.0
97.0,3.75,2,3.0,3.0
97.0,3.75,2,3.0,3.0
42.0,2.2,2,3.0,2.0
78.0,2.15,1,3.0,2.0
68.0,2.54,2,3.0,2.0
57.0,3.59,2,3.0,3.0
63.0,4.15,3,4.0,3.0
271.0,17.0,4,5.0,5.0
110.0,11.0,2,3.0,2.0
61.0,2.3,1,2.0,2.0
68.0,2.3,2,4.0,2.0
80.0,4.9,3,3.0,4.0
68.0,4.95,3,3.0,4.0
42.0,3.1,2,3.0,2.0
52.0,2.65,2,3.0,3.0
90.0,3.8,3,3.0,3.0
78.0,8.9,5,5.0,5.0
105.0,8.99,5,5.0,5.0
90.0,5.69,1,2.0,1.0
105.0,4.1,2,3.0,2.0
160.0,11.99,5,5.0,5.0
59.0,4.2,2,2.0,2.0
145.0,9.89,3,4.0,5.0
35.0,1.55,1,2.0,2.0
30.0,2.1,3,2.0,2.0
40.0,1.73,2,2.0,2.0
70.0,13.5,4,3.0,4.0
100.0,4.65,2,3.0,2.0
40.0,1.55,2,2.0,2.0
41.0,2.7,2,2.0,2.0
93.0,5.2,2,3.0,2.0
40.0,2.55,2,2.0,2.0
59.0,3.9,2,2.0,2.0
127.0,4.9,2,3.0,3.0
100.0,5.4,3,3.0,4.0
73.0,4.8,3,3.0,3.0
55.0,2.8,2,3.0,2.0
222.0,5.5,2,5.0,4.0
42.0,2.15,2,2.0,2.0
75.0,5.25,3,4.0,4.0
70.0,4.3,3,5.0,5.0
75.0,4.8,3,3.0,4.0
180.0,12.7,3,4.0,5.0
93.0,5.4,3,3.0,4.0
91.0,4.45,3,3.0,4.0
131.0,3.85,3,3.0,3.0
62.0,5.1,3,4.0,3.0
120.0,1.65,3,3.0,3.0
90.0,5.5,,8.0,
80.0,2.92,3,3.0,3.0
31.0,1.39,2,2.0,2.0
116.0,5.35,3,5.0,5.0
68.0,4.95,3,3.0,4.0
80.0,5.1,3,3.0,4.0
51.0,2.6,2,2.0,2.0
52.0,2.85,2,2.0,2.0
71.0,11.99,4,4.0,4.0
62.0,3.2,2,3.0,3.0
42.0,3.1,2,3.0,2.0
60.0,2.75,3,3.0,3.0
100.0,4.15,3,3.0,3.0
90.0,6.49,3,4.0,4.0
72.0,3.3,2,3.0,2.0
70.0,4.8,3,3.0,4.0
74.0,3.55,2,3.0,2.0
100.0,4.6,2,3.0,2.0
127.0,7.6,4,5.0,5.0
300.0,15.0,3,5.0,4.0
283.0,13.0,2,4.0,3.0
70.0,3.6,2,3.0,2.0
80.0,2.15,2,2.0,1.0
97.0,3.75,2,3.0,3.0
80.0,3.99,3,3.0,4.0
91.0,6.35,3,3.0,4.0
44.0,4.39,4,3.0,4.0
80.0,2.15,2,2.0,1.0
93.0,1.3,1,2.0,1.0
60.0,2.65,3,3.0,3.0
91.0,2.89,2,3.0,3.0
42.0,3.1,2,3.0,2.0
63.0,2.5,2,3.0,3.0
40.0,1.85,1,2.0,2.0
45.0,3.4,3,4.0,4.0
127.0,7.6,4,5.0,5.0
110.0,3.35,1,2.0,1.0
170.0,8.5,2,4.0,4.0
288.0,32.9,3,5.0,4.0
80.0,6.2,3,3.0,3.0
85.0,7.2,,,
252.0,15.0,4,4.0,4.0
100.0,2.75,2,3.0,1.0
200.0,11.5,3,3.0,3.0
40.0,1.55,2,2.0,2.0
100.0,5.1,3,3.0,3.0
170.0,8.5,2,4.0,4.0
100.0,2.75,2,3.0,1.0
97.0,1.32,,,
120.0,6.9,,,
67.0,3.8,2,3.0,2.0
73.0,4.8,3,3.0,3.0
60.0,5.95,3,3.0,4.0
175.0,11.0,3,4.0,5.0
70.0,2.9,1,3.0,2.0
62.0,3.2,2,3.0,2.0
110.0,3.35,1,2.0,1.0
52.0,2.85,2,2.0,2.0
76.0,4.6,3,5.0,5.0
80.0,2.15,2,2.0,2.0
60.0,3.25,3,3.0,3.0
42.0,2.55,3,3.0,3.0
93.0,5.4,3,3.0,4.0
40.0,3.55,3,3.0,3.0
28.0,1.69,2,2.0,2.0
80.0,6.6,4,5.0,5.0
87.0,7.6,4,5.0,5.0
50.0,3.45,3,3.0,3.0
50.0,3.45,3,3.0,3.0
42.0,1.75,1,2.0,1.0
125.0,8.0,2,3.0,2.0
70.0,5.9,3,3.0,3.0
120.0,3.9,1,5.0,5.0
85.0,4.8,3,3.0,4.0
120.0,6.75,,5.0,6.0
67.0,3.8,2,3.0,2.0
75.0,2.95,2,3.0,3.0
100.0,4.9,,,
185.0,18.3,5,5.0,5.0
405.0,62.0,1,4.0,3.0
40.0,2.55,2,2.0,2.0
77.0,4.6,3,5.0,5.0
86.0,5.99,4,5.0,5.0
60.0,6.5,3,3.0,2.0
86.0,5.99,4,5.0,5.0
180.0,7.0,2,3.0,1.0
123.0,2.9,1,2.0,1.0
180.0,12.7,3,4.0,5.0
45.0,2.95,2,3.0,2.0
120.0,7.88,4,4.0,4.0
54.0,2.48,2,2.0,3.0
58.0,4.55,3,4.0,4.0
50.0,4.1,4,4.0,4.0
42.0,2.55,3,3.0,3.0
80.0,2.75,3,3.0,3.0
93.0,5.4,3,3.0,4.0
60.0,3.8,3,3.0,3.0
93.0,5.9,3,4.0,4.0
58.0,3.38,3,3.0,3.0
50.0,3.55,3,3.0,3.0
50.0,3.5,3,3.0,3.0
65.0,4.19,3,4.0,4.0
43.0,2.57,3,3.0,3.0
52.0,2.68,3,3.0,3.0
131.0,3.85,3,3.0,3.0
51.0,3.75,3,3.0,4.0
70.0,5.85,2,3.0,4.0
70.0,5.85,2,3.0,4.0
50.0,3.44,3,3.0,4.0
83.0,3.8,3,3.0,3.0
56.0,3.4,3,3.0,3.0
38.0,2.18,2,2.0,2.0
100.0,3.59,3,3.0,4.0
100.0,4.29,3,3.0,4.0
50.0,3.55,3,4.0,4.0
44.0,4.39,4,3.0,4.0
100.0,14.0,3,4.0,4.0
60.0,2.65,3,3.0,3.0
65.0,3.95,3,3.0,3.0
52.0,1.86,2,3.0,2.0
100.0,4.7,3,4.0,3.0
34.0,1.99,3,3.0,2.0
91.0,2.89,2,3.0,3.0
43.0,1.95,2,2.0,1.0
300.0,12.9,4,5.0,5.0
142.0,3.85,2,5.0,5.0
100.0,5.8,2,3.0,2.0
42.0,3.1,2,3.0,2.0
40.0,1.85,1,2.0,2.0
88.0,4.8,3,4.0,3.0
75.0,3.4,1,2.0,1.0
96.0,4.15,3,4.0,4.0
80.0,2.15,2,2.0,2.0
60.0,3.29,3,3.0,3.0
100.0,10.5,4,4.0,4.0
63.0,2.5,2,3.0,3.0
102.0,3.69,2,3.0,3.0
165.0,19.79,3,4.0,4.0
100.0,10.5,4,4.0,4.0
61.0,2.98,3,3.0,3.0
90.0,3.79,2,3.0,3.0
90.0,11.8,5,5.0,5.0
75.0,7.6,4,4.0,4.0
33.0,1.79,2,2.0,2.0
80.0,4.3,2,3.0,2.0
80.0,4.7,3,4.0,4.0
42.0,1.75,1,2.0,1.0
60.0,3.1,3,3.0,3.0
63.0,2.5,2,3.0,3.0
83.0,2.35,1,3.0,2.0
61.0,2.48,2,3.0,3.0
105.0,3.8,2,3.0,3.0
100.0,9.4,5,5.0,5.0
50.0,3.85,4,4.0,4.0
100.0,5.8,3,3.0,3.0
100.0,6.25,3,3.0,3.0
100.0,6.39,3,3.0,3.0
65.0,13.0,3,4.0,4.0
123.0,2.9,1,2.0,1.0
44.0,2.85,3,3.0,2.0
44.0,2.85,3,2.0,2.0
50.0,3.55,3,2.0,2.0
91.0,6.35,3,3.0,4.0
68.0,3.49,3,3.0,3.0
58.0,3.49,1,3.0,3.0
98.0,3.5,2,3.0,2.0
70.0,3.15,3,3.0,3.0
44.0,2.85,3,3.0,2.0
72.0,5.4,3,3.0,4.0
46.0,1.99,2,3.0,2.0
142.0,3.9,2,5.0,5.0
110.0,7.9,3,5.0,5.0
160.0,8.2,1,5.0,5.0
53.0,7.2,5,5.0,5.0
50.0,3.75,3,3.0,3.0
58.0,3.49,1,3.0,3.0
100.0,5.8,3,4.0,3.0
22.0,1.25,2,2.0,1.0
65.0,5.59,2,3.0,3.0
75.0,3.99,3,3.0,3.0
87.0,7.6,4,5.0,5.0
90.0,4.9,2,3.0,3.0
73.0,6.2,2,3.0,2.0
60.0,3.9,3,3.0,3.0
243.0,6.35,3,4.0,4.0
60.0,5.95,3,3.0,4.0
182.0,18.5,5,5.0,5.0
182.0,0.183,5,,
90.0,4.3,,,
61.0,4.69,4,3.0,3.0
83.0,6.99,3,3.0,3.0
66.0,4.89,3,3.0,3.0
82.0,4.49,2,2.0,3.0
90.0,2.25,2,3.0,2.0
100.0,4.9,2,4.0,2.0
17.0,1.2,2,2.0,1.0
60.0,6.6,4,5.0,5.0
90.0,4.9,2,4.0,4.0
53.0,2.0,,,
400.0,8.0,5,,
105.0,13.9,3,3.0,3.0
110.0,10.49,4,5.0,4.0
49.0,2.35,2,2.0,2.0
90.0,5.8,2,3.0,2.0
95.0,11.5,1,1.0,1.0
95.0,5.95,3,4.0,4.0
75.0,6.9,3,5.0,4.0
2.0,2.2,1,3.0,3.0
100.0,3.4,4,4.0,4.0
80.0,4.09,3,3.0,4.0
100.0,5.5,3,3.0,4.0
190.0,14.0,5,5.0,5.0
70.0,4.8,3,3.0,4.0
100.0,5.5,3,5.0,3.0
80.0,6.6,4,5.0,5.0
60.0,6.6,3,3.0,2.0
86.0,5.99,4,5.0,5.0
68.0,7.2,3,3.0,3.0
65.0,2.95,2,2.0,2.0
120.0,6.7,3,5.0,4.0
